torso_tilt,left_angle,right_angle,label
34.94,94.95,98.94,1.0
35.38,95.11,99.14,1.0
36.06,95.56,99.31,1.0
36.19,95.43,99.55,1.0
36.23,95.39,99.68,1.0
36.32,95.9,99.19,1.0
36.59,95.83,99.48,1.0
36.47,95.18,100.21,1.0
35.42,95.34,99.12,1.0
34.88,93.62,100.55,1.0
34.72,93.13,99.92,1.0
34.54,93.06,99.91,1.0
34.62,93.11,99.98,1.0
34.43,92.98,100.43,1.0
34.38,93.24,99.83,1.0
33.4,92.56,99.96,1.0
32.96,91.72,100.64,1.0
33.14,91.5,101.01,1.0
32.83,90.89,101.33,1.0
32.44,90.37,101.63,1.0
32.54,90.42,101.73,1.0
32.55,90.37,101.78,1.0
32.53,90.34,101.79,1.0
32.44,89.18,103.17,1.0
32.36,87.44,104.55,1.0
31.93,85.52,107.01,1.0
32.35,85.25,107.32,1.0
32.8,86.94,105.28,1.0
32.75,87.18,105.52,1.0
33.19,88.28,104.67,1.0
33.62,88.73,104.39,1.0
34.01,88.95,104.44,1.0
34.22,89.24,104.5,1.0
34.32,89.86,104.06,1.0
34.55,90.22,103.8,1.0
34.63,90.49,103.6,1.0
34.74,90.61,103.55,1.0
34.84,90.73,103.49,1.0
34.92,90.92,103.35,1.0
34.97,91.04,103.39,1.0
35.01,91.24,103.25,1.0
34.92,91.12,103.32,1.0
34.94,91.18,103.32,1.0
35.01,91.49,102.93,1.0
35.02,91.46,102.99,1.0
35.05,91.57,102.91,1.0
35.06,91.93,102.46,1.0
35.08,92.1,102.33,1.0
35.09,92.26,102.17,1.0
34.78,92.45,101.46,1.0
34.38,92.9,100.65,1.0
33.81,93.53,99.59,1.0
33.85,94.22,99.02,1.0
34.33,94.68,98.99,1.0
34.45,94.8,99.02,1.0
34.51,94.73,99.19,1.0
34.51,94.55,99.41,1.0
34.64,94.53,99.57,1.0
34.95,94.27,100.05,1.0
34.96,94.33,99.93,1.0
34.83,94.05,100.27,1.0
34.89,93.94,100.39,1.0
34.93,93.96,100.37,1.0
35.01,93.78,100.5,1.0
35.0,93.69,100.77,1.0
35.02,92.9,101.75,1.0
35.05,92.85,101.75,1.0
34.99,92.92,101.43,1.0
34.97,92.83,101.49,1.0
34.74,92.86,101.1,1.0
34.67,92.82,101.03,1.0
34.28,93.12,100.17,1.0
33.26,91.96,100.32,1.0
32.09,90.18,102.24,1.0
32.18,91.7,100.85,1.0
32.53,92.67,99.72,1.0
32.8,92.98,99.58,1.0
33.05,93.37,99.28,1.0
33.37,92.95,99.8,1.0
33.51,93.15,99.51,1.0
33.63,93.39,99.09,1.0
33.68,93.51,98.92,1.0
33.71,93.61,98.85,1.0
33.76,93.53,98.89,1.0
33.82,93.66,98.85,1.0
33.84,93.67,98.95,1.0
33.82,93.6,99.07,1.0
33.79,93.48,99.31,1.0
33.8,93.49,99.31,1.0
33.83,93.44,99.33,1.0
33.85,93.49,99.28,1.0
33.8,93.45,99.28,1.0
33.77,93.4,99.37,1.0
33.76,93.47,99.31,1.0
33.77,93.39,99.45,1.0
33.8,93.47,99.41,1.0
33.81,93.5,99.39,1.0
33.83,93.46,99.46,1.0
33.82,93.53,99.3,1.0
33.7,93.56,99.11,1.0
33.96,95.13,97.87,1.0
33.93,96.7,96.61,1.0
33.78,96.61,96.59,1.0
34.27,98.28,95.14,1.0
34.71,98.5,94.64,1.0
35.89,99.16,94.45,1.0
36.25,99.56,94.3,1.0
36.22,99.66,94.21,1.0
36.54,99.71,94.21,1.0
36.64,99.72,94.36,1.0
36.89,99.92,94.17,1.0
37.15,100.01,94.44,1.0
37.23,100.06,94.58,1.0
37.3,100.08,94.68,1.0
37.29,99.87,95.08,1.0
37.12,99.51,95.51,1.0
37.04,99.33,95.61,1.0
37.05,99.43,95.59,1.0
37.1,99.43,95.64,1.0
37.1,99.29,95.74,1.0
37.07,99.15,95.86,1.0
37.15,99.08,96.07,1.0
37.18,99.03,96.14,1.0
36.9,98.8,96.21,1.0
37.0,99.33,95.7,1.0
36.96,99.15,95.85,1.0
36.42,97.62,97.3,1.0
35.45,96.73,98.11,1.0
34.12,95.67,98.18,1.0
32.49,94.63,97.23,1.0
31.55,94.28,96.64,1.0
31.38,93.92,96.79,1.0
31.49,94.02,96.53,1.0
32.38,95.03,95.35,1.0
32.59,95.4,94.94,1.0
32.9,96.46,94.08,1.0
33.06,96.4,94.12,1.0
33.05,96.46,94.34,1.0
33.07,96.44,94.33,1.0
33.06,96.61,93.98,1.0
32.98,96.54,94.06,1.0
32.97,96.68,94.04,1.0
32.86,97.06,93.65,1.0
32.72,97.05,93.92,1.0
32.63,97.38,93.66,1.0
32.6,97.28,93.67,1.0
32.6,97.41,93.48,1.0
32.59,97.36,93.5,1.0
32.62,97.39,93.45,1.0
32.64,97.14,93.89,1.0
32.7,97.17,93.87,1.0
32.87,97.39,93.68,1.0
32.95,97.28,93.79,1.0
32.98,97.14,94.11,1.0
33.04,97.19,94.04,1.0
33.07,97.18,94.08,1.0
33.14,97.19,94.13,1.0
33.08,97.06,94.24,1.0
33.18,97.26,94.08,1.0
33.48,96.81,94.67,1.0
33.38,95.95,95.59,1.0
33.34,95.79,96.13,1.0
33.67,95.87,96.01,1.0
34.13,95.01,97.4,1.0
34.4,94.61,98.09,1.0
34.64,94.77,98.14,1.0
34.8,94.73,98.36,1.0
34.9,94.63,98.79,1.0
34.97,94.61,99.02,1.0
35.06,94.4,99.27,1.0
35.09,94.3,99.37,1.0
35.25,94.32,99.52,1.0
35.24,94.28,99.58,1.0
35.34,94.34,99.59,1.0
35.37,94.22,99.75,1.0
35.37,94.2,99.74,1.0
35.38,94.16,99.82,1.0
35.35,94.13,99.83,1.0
35.54,94.43,99.56,1.0
35.46,94.33,99.55,1.0
35.43,94.3,99.62,1.0
35.35,94.24,99.63,1.0
35.36,94.28,99.55,1.0
35.36,94.3,99.55,1.0
35.38,94.39,99.44,1.0
35.43,94.45,99.15,1.0
35.44,94.43,99.19,1.0
35.45,94.42,99.24,1.0
35.45,94.47,99.24,1.0
35.48,94.58,99.14,1.0
35.49,94.35,99.36,1.0
35.45,94.23,99.56,1.0
35.45,94.29,99.5,1.0
35.47,94.22,99.56,1.0
35.49,94.09,99.73,1.0
35.45,94.02,99.78,1.0
34.7,93.23,100.27,1.0
34.0,92.58,100.51,1.0
33.16,92.0,100.57,1.0
33.01,92.8,99.69,1.0
33.11,93.75,98.93,1.0
33.13,93.9,98.85,1.0
33.17,93.83,98.93,1.0
33.22,94.01,98.86,1.0
33.2,94.07,98.96,1.0
33.25,94.14,98.84,1.0
33.32,94.3,98.77,1.0
33.32,94.35,98.75,1.0
33.4,94.42,98.72,1.0
33.28,94.36,98.66,1.0
33.32,94.35,98.66,1.0
33.32,94.71,98.26,1.0
33.33,94.77,98.22,1.0
33.4,95.07,98.05,1.0
33.77,95.9,97.19,1.0
33.64,95.66,97.56,1.0
34.14,96.92,96.2,1.0
34.78,98.69,94.45,1.0
35.21,98.93,94.45,1.0
35.75,98.99,94.41,1.0
36.12,99.17,94.67,1.0
36.58,99.41,94.97,1.0
36.68,99.39,95.07,1.0
36.77,99.58,94.97,1.0
36.84,99.66,94.91,1.0
36.87,99.67,94.91,1.0
36.94,99.87,94.76,1.0
37.08,99.96,94.69,1.0
37.22,100.24,94.32,1.0
37.34,100.47,94.1,1.0
37.28,100.46,93.99,1.0
37.27,100.34,94.2,1.0
37.3,99.49,95.12,1.0
36.36,98.05,96.24,1.0
35.48,98.27,96.06,1.0
33.68,97.19,95.71,1.0
32.96,96.66,95.43,1.0
32.43,95.63,96.15,1.0
31.53,94.36,97.08,1.0
30.77,93.73,97.21,1.0
30.43,93.31,97.34,1.0
30.09,93.02,97.29,1.0
29.98,93.1,97.09,1.0
29.87,92.55,97.62,1.0
29.92,92.7,97.44,1.0
30.83,94.68,95.07,1.0
31.58,95.42,94.66,1.0
32.58,95.87,94.86,1.0
33.04,95.75,95.34,1.0
33.34,96.02,95.56,1.0
33.27,96.83,94.19,1.0
33.39,95.8,96.56,1.0
32.68,94.39,98.53,1.0
32.61,94.97,97.78,1.0
32.38,95.4,97.3,1.0
32.08,95.58,97.0,1.0
32.06,95.37,97.23,1.0
31.78,93.71,98.93,1.0
32.47,90.77,102.87,1.0
32.52,90.93,102.91,1.0
36.41,93.2,102.76,1.0
38.04,97.78,97.23,1.0
39.67,99.71,95.39,1.0
39.9,99.93,95.45,1.0
39.36,98.57,96.05,1.0
38.98,98.36,95.44,1.0
39.26,99.73,93.25,1.0
39.68,99.78,93.12,1.0
39.74,98.42,94.71,1.0
39.63,98.66,94.42,1.0
38.93,96.98,95.51,1.0
38.41,96.92,94.92,1.0
38.49,97.44,94.45,1.0
38.54,97.77,94.26,1.0
38.25,97.27,94.44,1.0
37.79,96.73,94.48,1.0
37.46,96.18,94.7,1.0
37.63,96.2,94.77,1.0
37.64,95.97,94.96,1.0
37.58,96.46,94.42,1.0
37.86,97.33,93.69,1.0
37.88,97.41,93.68,1.0
37.83,97.25,93.87,1.0
37.77,97.39,93.69,1.0
37.87,97.6,93.58,1.0
37.9,97.67,93.54,1.0
37.66,96.91,93.91,1.0
38.27,97.3,94.32,1.0
39.63,98.55,94.14,1.0
40.12,98.85,94.06,1.0
40.43,99.06,94.12,1.0
40.57,99.22,93.85,1.0
40.67,99.27,93.76,1.0
40.8,99.37,93.71,1.0
40.78,99.47,93.69,1.0
40.8,99.51,93.71,1.0
40.71,99.3,93.94,1.0
40.66,99.18,94.11,1.0
40.69,99.13,94.21,1.0
40.81,99.11,94.41,1.0
40.84,99.1,94.47,1.0
40.81,99.23,94.35,1.0
40.91,99.56,94.01,1.0
40.74,99.39,94.4,1.0
40.8,96.82,97.04,1.0
40.37,96.27,97.31,1.0
40.19,96.67,96.59,1.0
40.76,98.16,96.06,1.0
40.76,98.17,96.47,1.0
40.81,99.14,95.77,1.0
40.73,100.07,94.93,1.0
40.76,100.86,94.38,1.0
40.73,100.86,94.36,1.0
40.63,99.89,95.34,1.0
40.25,99.93,95.18,1.0
39.75,99.6,95.21,1.0
39.7,99.54,95.15,1.0
40.06,99.9,95.14,1.0
40.3,100.26,94.93,1.0
40.36,100.29,95.02,1.0
40.06,99.62,95.75,1.0
40.15,99.79,95.77,1.0
40.41,100.25,95.49,1.0
40.31,98.69,96.82,1.0
39.06,96.19,98.01,1.0
38.59,96.55,96.82,1.0
38.24,97.29,95.22,1.0
37.55,97.38,94.58,1.0
36.98,95.95,95.39,1.0
37.03,95.89,95.44,1.0
37.07,96.0,95.34,1.0
37.1,96.05,95.26,1.0
37.09,96.05,95.25,1.0
37.06,96.04,95.14,1.0
37.07,96.11,95.07,1.0
37.06,96.03,95.14,1.0
36.96,96.2,94.99,1.0
36.96,96.2,94.99,1.0
36.88,96.33,94.81,1.0
36.92,96.29,94.89,1.0
36.96,96.31,94.86,1.0
36.6,95.58,95.78,1.0
37.41,96.07,96.26,1.0
38.57,96.65,96.69,1.0
39.0,96.25,97.44,1.0
39.47,96.08,98.19,1.0
39.71,96.3,98.18,1.0
39.92,96.4,98.24,1.0
40.0,96.45,98.27,1.0
40.07,96.46,98.35,1.0
40.16,96.36,98.52,1.0
40.23,96.31,98.59,1.0
40.29,96.14,98.76,1.0
40.32,96.04,98.84,1.0
40.28,95.84,98.94,1.0
40.27,95.91,98.87,1.0
40.24,95.88,98.8,1.0
40.26,95.89,98.86,1.0
40.1,95.55,99.11,1.0
39.64,95.86,98.87,1.0
40.44,97.51,97.81,1.0
40.78,98.64,96.96,1.0
40.82,98.55,97.08,1.0
40.71,98.66,96.98,1.0
40.75,98.94,96.78,1.0
40.77,99.15,96.54,1.0
40.79,99.28,96.45,1.0
40.86,99.56,96.28,1.0
40.98,99.93,96.07,1.0
41.13,100.25,95.8,1.0
41.22,100.56,95.52,1.0
41.23,100.58,95.48,1.0
41.33,100.94,95.13,1.0
41.35,101.04,95.01,1.0
41.34,101.12,94.9,1.0
41.45,101.21,94.84,1.0
41.39,100.26,95.77,1.0
41.0,98.83,96.8,1.0
40.09,97.29,97.98,1.0
40.44,97.72,97.81,1.0
40.42,99.91,95.66,1.0
40.05,100.18,95.37,1.0
40.48,101.45,94.51,1.0
40.88,101.86,94.31,1.0
41.07,101.91,94.31,1.0
41.34,101.99,94.47,1.0
41.46,102.07,94.4,1.0
41.54,101.97,94.52,1.0
41.57,101.86,94.62,1.0
41.61,101.87,94.65,1.0
41.69,101.99,94.57,1.0
41.75,102.13,94.5,1.0
41.76,102.23,94.41,1.0
41.79,102.3,94.41,1.0
41.8,102.25,94.48,1.0
41.8,102.43,94.31,1.0
41.85,102.37,94.42,1.0
41.93,102.51,94.32,1.0
41.79,102.25,94.56,1.0
41.89,102.48,94.4,1.0
41.92,102.47,94.39,1.0
41.87,102.37,94.49,1.0
41.93,102.45,94.43,1.0
41.99,102.46,94.5,1.0
41.99,102.54,94.45,1.0
42.01,102.52,94.52,1.0
42.03,102.56,94.45,1.0
42.0,102.49,94.5,1.0
42.1,102.58,94.45,1.0
42.09,102.57,94.56,1.0
42.02,102.47,94.54,1.0
42.21,102.75,94.5,1.0
42.23,102.55,94.74,1.0
42.21,102.53,94.79,1.0
42.24,102.48,94.89,1.0
42.13,102.29,95.12,1.0
41.95,102.1,95.2,1.0
41.7,101.89,95.17,1.0
41.49,101.52,95.27,1.0
41.52,101.61,95.24,1.0
41.8,101.61,95.24,1.0
41.3,100.77,94.82,1.0
40.21,98.46,96.14,1.0
38.93,97.42,95.96,1.0
37.5,97.54,94.62,1.0
37.11,97.42,94.13,1.0
37.17,97.61,93.81,1.0
37.26,97.68,93.61,1.0
37.23,97.6,93.63,1.0
37.11,97.4,93.74,1.0
37.37,97.37,93.9,1.0
37.69,97.41,93.96,1.0
37.73,97.22,94.19,1.0
37.53,96.55,94.89,1.0
37.71,96.33,95.26,1.0
37.72,96.12,95.52,1.0
37.67,96.12,95.59,1.0
37.68,96.11,95.64,1.0
37.75,96.18,95.69,1.0
37.65,95.79,96.07,1.0
37.62,95.78,96.02,1.0
37.8,95.49,96.63,1.0
38.38,95.97,97.3,1.0
38.81,96.24,98.28,1.0
39.87,96.38,98.91,1.0
40.63,97.28,98.88,1.0
40.76,97.43,98.92,1.0
40.91,98.41,98.11,1.0
40.94,99.14,97.44,1.0
40.87,100.12,96.32,1.0
40.93,100.43,96.1,1.0
40.75,100.59,95.86,1.0
40.68,100.41,95.99,1.0
40.59,100.32,96.04,1.0
40.59,100.27,96.18,1.0
40.6,100.25,96.18,1.0
40.57,100.18,96.25,1.0
40.5,99.97,96.44,1.0
40.68,100.05,96.49,1.0
40.65,99.88,96.69,1.0
40.79,100.08,96.6,1.0
40.76,100.07,96.51,1.0
40.55,100.38,95.96,1.0
40.46,100.22,95.96,1.0
40.23,99.94,95.73,1.0
40.29,100.13,95.4,1.0
40.21,100.04,95.37,1.0
40.2,99.95,95.4,1.0
40.16,98.53,96.67,1.0
39.56,97.73,96.83,1.0
39.7,98.02,96.34,1.0
39.8,98.48,95.56,1.0
39.94,99.18,94.98,1.0
40.19,100.42,93.84,1.0
40.25,101.19,93.12,1.0
40.27,101.09,93.29,1.0
40.08,100.71,93.63,1.0
40.17,100.62,93.91,1.0
39.87,99.99,94.45,1.0
39.62,99.76,94.56,1.0
39.7,99.67,94.99,1.0
40.25,99.83,95.52,1.0
41.13,102.37,94.13,1.0
40.51,104.76,92.35,1.0
36.29,107.04,89.42,1.0
29.45,105.85,86.07,1.0
32.65,106.3,89.29,1.0
32.64,103.95,91.03,1.0
32.74,101.62,92.14,1.0
33.48,101.98,92.88,1.0
33.32,100.36,94.26,1.0
32.91,100.13,94.4,1.0
32.33,99.97,94.23,1.0
31.38,99.9,93.62,1.0
31.7,103.62,89.54,1.0
32.17,103.69,89.69,1.0
32.12,103.61,89.61,1.0
32.37,104.63,88.66,1.0
32.83,104.88,88.89,1.0
33.03,104.75,89.31,1.0
33.24,104.97,89.14,1.0
33.53,105.86,88.27,1.0
33.81,106.04,88.28,1.0
33.54,106.36,87.78,1.0
33.12,106.45,87.25,1.0
32.79,106.56,86.73,1.0
32.6,106.71,86.44,1.0
32.4,106.59,86.35,1.0
32.32,106.72,86.19,1.0
32.36,106.92,86.13,1.0
32.37,106.92,86.14,1.0
32.2,106.61,86.49,1.0
32.22,106.73,86.39,1.0
32.14,106.35,86.76,1.0
32.28,106.3,86.97,1.0
32.58,106.36,87.05,1.0
32.21,105.32,87.83,1.0
31.2,100.89,90.98,1.0
30.63,98.25,92.79,1.0
30.14,98.06,92.75,1.0
29.33,97.49,92.48,1.0
28.86,97.55,91.98,1.0
28.53,97.43,91.79,1.0
28.39,97.34,91.68,1.0
27.93,97.3,91.43,1.0
27.96,97.59,91.22,1.0
27.83,97.79,90.99,1.0
27.85,97.93,90.81,1.0
27.93,98.35,90.46,1.0
28.41,98.55,90.71,1.0
28.89,97.25,92.28,1.0
29.19,96.81,93.29,1.0
29.21,96.19,94.22,1.0
29.25,96.39,94.31,1.0
29.29,96.58,94.22,1.0
29.29,96.42,94.68,1.0
29.09,95.98,94.73,1.0
29.59,97.86,93.19,1.0
30.19,99.69,91.8,1.0
30.58,100.34,91.52,1.0
30.86,100.45,91.71,1.0
30.64,101.5,91.17,1.0
31.32,100.08,92.57,1.0
31.41,100.95,92.54,1.0
31.38,101.31,92.63,1.0
31.51,101.79,92.54,1.0
31.58,101.73,92.67,1.0
31.39,101.84,92.51,1.0
31.51,101.93,92.49,1.0
31.45,102.03,92.34,1.0
31.39,101.91,92.47,1.0
31.39,101.89,92.45,1.0
31.47,101.99,92.41,1.0
31.47,102.06,92.39,1.0
31.6,102.64,91.8,1.0
31.66,102.59,91.66,1.0
31.91,102.9,90.42,1.0
32.13,103.88,88.89,1.0
30.96,101.18,90.84,1.0
30.37,100.07,91.3,1.0
30.3,99.1,91.74,1.0
30.07,98.82,91.79,1.0
30.07,99.31,91.4,1.0
29.92,99.31,91.36,1.0
29.63,98.55,92.0,1.0
28.84,97.94,92.05,1.0
28.78,97.7,92.32,1.0
28.54,97.66,92.28,1.0
28.47,97.53,92.39,1.0
28.47,97.5,92.44,1.0
28.42,97.36,92.5,1.0
28.6,97.42,92.57,1.0
28.5,97.4,92.59,1.0
28.49,97.34,92.69,1.0
28.57,97.37,92.74,1.0
28.63,97.08,92.98,1.0
28.58,97.04,93.02,1.0
28.59,97.0,93.1,1.0
28.49,97.13,92.98,1.0
28.49,97.26,92.87,1.0
27.94,96.66,93.13,1.0
27.92,96.64,93.19,1.0
28.63,98.45,92.04,1.0
29.6,103.62,86.8,1.0
30.76,107.73,83.94,1.0
32.15,108.62,84.32,1.0
32.76,108.6,84.7,1.0
32.91,108.32,85.03,1.0
33.05,108.25,85.25,1.0
33.04,107.83,85.66,1.0
33.12,107.68,85.7,1.0
33.14,107.58,85.84,1.0
33.22,107.47,86.01,1.0
33.19,107.26,86.23,1.0
33.25,107.29,86.3,1.0
33.27,107.23,86.4,1.0
33.17,106.72,86.78,1.0
33.62,106.66,87.35,1.0
32.59,105.34,87.81,1.0
32.02,104.36,88.36,1.0
31.37,103.68,88.66,1.0
32.61,104.87,88.7,1.0
32.1,104.57,88.68,1.0
31.3,103.01,90.13,1.0
30.92,101.4,91.18,1.0
29.92,99.62,92.22,1.0
29.87,98.98,92.66,1.0
29.37,98.17,93.09,1.0
28.92,97.07,93.76,1.0
28.53,96.63,94.14,1.0
28.23,95.89,94.61,1.0
28.11,95.7,94.77,1.0
28.0,95.49,94.92,1.0
28.09,95.54,95.13,1.0
27.98,95.48,95.16,1.0
27.82,95.29,95.37,1.0
27.66,95.33,95.24,1.0
27.53,95.19,95.35,1.0
27.31,95.18,95.31,1.0
27.31,95.06,95.41,1.0
27.26,94.93,95.47,1.0
27.32,94.65,95.67,1.0
27.33,94.68,95.65,1.0
27.31,94.86,95.41,1.0
26.98,94.42,95.37,1.0
27.65,94.4,96.03,1.0
29.0,94.97,96.09,1.0
29.42,95.1,96.24,1.0
30.25,95.54,96.57,1.0
31.07,97.44,95.15,1.0
31.33,98.28,94.57,1.0
31.59,98.75,94.34,1.0
31.61,99.02,94.09,1.0
31.61,99.09,94.02,1.0
31.65,99.22,93.92,1.0
31.64,99.29,93.86,1.0
31.6,99.52,93.6,1.0
31.46,100.84,92.31,1.0
31.37,101.71,91.21,1.0
31.39,102.16,90.59,1.0
31.17,101.59,90.79,1.0
31.28,101.81,90.49,1.0
31.35,101.91,90.4,1.0
31.22,102.02,90.18,1.0
31.32,102.08,90.16,1.0
31.06,101.55,90.57,1.0
31.13,101.55,90.61,1.0
31.16,101.59,90.54,1.0
31.39,102.0,90.39,1.0
31.19,102.08,90.35,1.0
30.56,101.68,90.52,1.0
30.34,100.63,91.78,1.0
30.66,99.91,92.26,1.0
30.62,102.19,91.26,1.0
30.66,103.54,90.04,1.0
30.86,103.38,90.56,1.0
31.0,103.61,90.55,1.0
31.17,104.0,90.51,1.0
31.18,104.39,90.54,1.0
31.29,104.41,90.61,1.0
31.46,104.27,90.92,1.0
31.54,104.12,91.07,1.0
31.7,104.12,91.13,1.0
31.78,103.77,91.52,1.0
31.84,103.6,91.8,1.0
31.83,103.51,91.85,1.0
31.76,103.49,91.81,1.0
31.95,102.91,92.58,1.0
31.32,101.52,92.79,1.0
30.64,106.51,86.79,1.0
28.83,101.7,89.71,1.0
27.1,99.2,90.67,1.0
26.04,97.44,91.43,1.0
24.89,95.46,92.57,1.0
24.55,95.18,92.54,1.0
24.4,94.27,93.07,1.0
24.71,93.93,93.54,1.0
25.0,93.99,93.96,1.0
25.47,94.16,94.1,1.0
26.02,94.2,94.38,1.0
27.22,95.29,94.06,1.0
27.37,95.62,93.99,1.0
27.73,95.95,94.19,1.0
28.25,97.92,92.14,1.0
28.73,98.36,92.1,1.0
29.15,99.53,91.27,1.0
29.72,100.66,90.66,1.0
30.01,101.37,90.1,1.0
31.08,101.8,90.4,1.0
31.56,102.24,90.28,1.0
31.69,102.38,90.21,1.0
31.8,102.44,90.29,1.0
31.82,102.62,90.12,1.0
32.03,102.82,90.04,1.0
32.26,103.03,90.09,1.0
32.33,103.15,90.04,1.0
32.3,103.04,90.17,1.0
32.43,103.0,90.37,1.0
32.53,103.13,90.34,1.0
32.49,103.13,90.31,1.0
32.49,103.16,90.33,1.0
32.41,103.33,90.08,1.0
31.92,104.13,89.01,1.0
30.48,103.12,89.29,1.0
30.24,99.32,92.69,1.0
30.37,97.51,94.99,1.0
31.12,96.34,95.87,1.0
31.63,101.28,91.12,1.0
32.17,103.61,89.84,1.0
32.49,104.7,89.74,1.0
31.55,109.63,84.86,1.0
26.39,109.85,80.15,1.0
20.74,118.16,70.39,1.0
12.04,134.24,51.81,1.0
9.29,126.67,55.35,1.0
11.2,127.33,56.45,1.0
10.71,129.28,54.55,1.0
9.82,148.82,36.47,1.0
10.21,136.48,47.23,1.0
8.23,140.89,41.67,1.0
5.28,173.14,11.1,1.0
0.99,174.96,3.65,1.0
3.31,145.58,33.16,1.0
2.96,155.01,24.72,1.0
0.78,159.61,19.13,1.0
1.15,161.76,15.51,1.0
3.64,176.81,0.41,1.0
3.68,179.6,2.96,1.0
3.51,179.14,2.42,1.0
5.66,161.82,21.74,1.0
4.47,172.51,10.77,1.0
5.44,158.22,24.87,1.0
4.91,153.87,28.49,1.0
4.31,158.84,23.45,1.0
4.28,160.96,21.37,1.0
4.51,156.04,25.87,1.0
4.28,157.45,24.38,1.0
4.0,158.66,23.01,1.0
3.97,161.88,20.05,1.0
4.2,158.97,22.91,1.0
4.1,160.06,21.8,1.0
4.18,160.16,21.72,1.0
4.13,160.93,21.0,1.0
4.66,153.01,28.54,1.0
4.68,146.82,34.17,1.0
4.63,151.32,30.16,1.0
4.76,149.52,31.9,1.0
5.05,148.05,33.59,1.0
5.05,150.98,30.92,1.0
5.61,147.98,34.22,1.0
5.65,150.04,32.4,1.0
6.09,148.2,34.41,1.0
6.06,149.0,33.73,1.0
6.16,148.96,33.85,1.0
7.29,131.76,50.45,1.0
7.64,128.53,54.16,1.0
8.77,115.49,66.18,1.0
7.6,126.12,56.42,1.0
7.71,128.05,54.75,1.0
7.56,138.62,44.7,1.0
7.54,134.41,48.2,1.0
7.5,133.57,48.85,1.0
7.28,134.08,48.26,1.0
7.27,133.17,48.99,1.0
6.78,139.36,43.13,1.0
6.68,139.11,43.27,1.0
6.34,142.45,39.92,1.0
6.2,145.07,37.47,1.0
6.15,148.11,34.46,1.0
6.15,148.16,34.42,1.0
6.14,148.06,34.51,1.0
5.69,152.84,29.66,1.0
5.04,158.55,24.02,1.0
4.58,160.08,22.19,1.0
4.33,160.0,22.06,1.0
4.35,158.99,22.97,1.0
4.29,160.62,21.42,1.0
4.0,162.54,19.42,1.0
4.1,162.61,19.45,1.0
4.16,156.18,25.28,1.0
3.16,160.85,20.13,1.0
2.35,163.35,17.16,1.0
2.42,162.11,18.34,1.0
2.02,162.24,17.92,1.0
1.99,158.65,21.2,1.0
2.08,158.43,21.51,1.0
2.16,157.89,22.08,1.0
2.32,158.64,21.48,1.0
2.02,161.74,18.37,1.0
2.03,155.02,24.37,1.0
1.24,157.51,21.48,1.0
1.65,156.19,23.2,1.0
2.12,160.84,19.45,1.0
2.36,166.9,14.08,1.0
2.17,170.39,10.63,1.0
2.37,167.04,13.85,1.0
3.31,159.73,21.47,1.0
4.14,152.19,29.34,1.0
4.63,145.71,35.72,1.0
4.61,146.63,34.76,1.0
4.59,146.9,34.49,1.0
4.63,145.8,35.53,1.0
4.85,134.98,45.1,1.0
4.9,134.86,45.3,1.0
4.96,133.52,46.47,1.0
4.91,134.39,45.79,1.0
5.22,129.83,50.29,1.0
4.98,130.31,49.75,1.0
5.37,128.04,52.05,1.0
5.29,127.69,52.36,1.0
6.16,132.07,49.37,1.0
5.38,145.78,36.26,1.0
3.91,159.66,22.19,1.0
3.24,173.29,9.06,1.0
2.94,178.51,4.03,1.0
2.69,176.66,0.59,1.0
2.22,173.34,4.01,1.0
4.39,179.14,4.78,1.0
5.15,158.75,24.76,1.0
4.79,156.31,26.64,1.0
4.7,160.34,22.67,1.0
5.99,153.31,30.18,1.0
6.11,155.04,28.66,1.0
6.01,157.86,25.9,1.0
5.84,162.94,21.06,1.0
6.17,162.67,21.55,1.0
6.17,163.02,21.22,1.0
4.98,173.86,10.21,1.0
2.61,179.74,2.63,1.0
1.2,176.34,2.24,1.0
1.35,150.56,27.78,1.0
0.89,156.82,21.36,1.0
0.89,151.96,25.53,1.0
0.62,150.5,26.64,1.0
0.73,148.8,28.28,1.0
0.34,154.38,23.14,1.0
0.25,154.43,22.89,1.0
0.33,161.31,16.53,1.0
0.84,171.75,6.68,1.0
1.26,175.34,3.07,1.0
1.39,178.4,2.71,1.0
1.33,176.25,2.2,1.0
1.46,176.71,1.67,1.0
1.62,179.42,0.94,1.0
1.4,167.87,9.8,1.0
1.45,164.29,13.0,1.0
0.91,155.92,21.08,1.0
0.76,152.35,24.38,1.0
1.4,169.43,8.44,1.0
0.77,157.07,20.42,1.0
0.65,162.23,15.31,1.0
0.83,169.41,8.67,1.0
1.81,179.71,1.35,1.0
4.1,178.01,5.42,1.0
4.44,178.19,5.57,1.0
4.86,177.83,6.28,1.0
4.8,178.23,5.87,1.0
5.67,174.31,10.14,1.0
6.0,169.5,14.8,1.0
6.34,164.36,19.78,1.0
4.78,171.88,11.54,1.0
4.77,165.65,17.39,1.0
6.6,156.39,27.63,1.0
6.87,155.18,29.02,1.0
6.13,156.59,27.12,1.0
6.57,147.21,36.14,1.0
6.46,142.11,40.83,1.0
5.75,140.5,41.75,1.0
4.0,152.6,29.17,1.0
4.14,152.49,29.41,1.0
4.38,152.5,29.6,1.0
3.62,156.73,24.93,1.0
3.74,154.53,27.06,1.0
