torso_angle,shoulder_angle,head_tilt_angle,left_shoulder_vis,right_shoulder_vis,left_hip_vis,right_hip_vis,left_ear_vis,right_ear_vis,label
9.458554062790961,167.09623605521648,170.31467093471431,0.9999972581863403,0.9999601244926453,0.9999552369117737,0.9999139308929443,0.9999995231628418,0.9999988079071045,0
8.269252324958348,167.51538731516027,170.15749623070084,0.9999969601631165,0.9999628067016602,0.9999574422836304,0.9999229311943054,0.9999995231628418,0.9999988079071045,0
8.437432139625253,167.49438573294773,171.3513636659913,0.9999971389770508,0.9999617338180542,0.9999566674232483,0.9999210834503174,0.9999995231628418,0.9999986886978149,0
8.109869004921226,166.5632992762303,173.01412089650498,0.9999969005584717,0.9999633431434631,0.9999536871910095,0.9999151229858398,0.9999995231628418,0.9999988079071045,0
8.06239473114691,166.9416763653112,171.59904485738915,0.9999969601631165,0.99996417760849,0.9999566078186035,0.9999186396598816,0.9999995231628418,0.9999988079071045,0
7.367581428786932,167.06334577802522,172.4968282401317,0.9999969601631165,0.9999644160270691,0.9998737573623657,0.9997510313987732,0.9999995827674866,0.9999987483024597,0
8.572955517401322,168.43877519647037,175.4575043502919,0.9999892711639404,0.9999521970748901,0.9987333416938782,0.9983237385749817,0.9999917149543762,0.999984622001648,0
7.318848333298078,169.796741034134,177.83023659044594,0.9999896287918091,0.9999516606330872,0.9987671971321106,0.9978792667388916,0.9999886155128479,0.9999771118164062,0
5.826364623175436,168.31143192110113,167.95343221709902,0.9999921321868896,0.9999594688415527,0.9989902973175049,0.9979496598243713,0.9999886155128479,0.9999735951423645,0
6.7501388659563775,168.2037525558949,163.37717574114185,0.9999932646751404,0.9999703168869019,0.9989933967590332,0.9979436993598938,0.9999916553497314,0.9999803304672241,0
9.106623127664271,168.40473823282466,166.10477022578092,0.9999933838844299,0.9999743103981018,0.9989950656890869,0.9979763031005859,0.9999921321868896,0.9999825954437256,0
8.456700075826578,168.71340994369652,167.2184786102387,0.9999930262565613,0.9999732375144958,0.9990189671516418,0.9979802370071411,0.9999916553497314,0.9999815821647644,0
8.753611694182636,168.18359160644133,166.296556147995,0.9999925494194031,0.9999706149101257,0.999034583568573,0.9979482293128967,0.9999890923500061,0.9999760985374451,0
8.655074159127855,168.1550530487396,166.66625307967706,0.999991774559021,0.9999696016311646,0.9989935159683228,0.9978842735290527,0.9999878406524658,0.9999735951423645,0
8.106549056080846,167.86375383142024,166.4937673667835,0.9999920129776001,0.9999703168869019,0.9990105032920837,0.9978466629981995,0.9999890327453613,0.9999758005142212,0
